TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,Purpose,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber
TXN18183,2024-04-04,1581.23,Axis Bank,Axis Bank,Transfer,Success,14:18:39,Mobile,UPI ID,Bill Payment,Scheduled,GBP,123456807195,987654339195
TXN18184,2024-05-05,18.91,HDFC Bank,ICICI Bank,Payment,Success,19:04:11,Tablet,Phone Number,Others,Instant,INR,123456807196,987654339196
TXN18185,2024-06-06,1479.6,SBI Bank,HDFC Bank,Transfer,Failed,09:56:58,Laptop,QR Code,Shopping,Scheduled,USD,123456807197,987654339197
TXN18186,2024-07-07,1561.58,ICICI Bank,SBI Bank,Payment,Success,22:51:51,Mobile,UPI ID,Food,Instant,EUR,123456807198,987654339198
TXN18187,2024-08-08,245.63,Axis Bank,Axis Bank,Transfer,Success,06:18:20,Tablet,Phone Number,Travel,Scheduled,GBP,123456807199,987654339199
TXN18188,2024-09-09,706.25,HDFC Bank,ICICI Bank,Payment,Success,13:38:45,Laptop,QR Code,Bill Payment,Instant,INR,123456807200,987654339200
TXN18189,2024-10-10,1200.6,SBI Bank,HDFC Bank,Transfer,Success,06:22:31,Mobile,UPI ID,Others,Scheduled,USD,123456807201,987654339201
TXN18190,2024-11-11,212.52,ICICI Bank,SBI Bank,Payment,Failed,23:07:10,Tablet,Phone Number,Shopping,Instant,EUR,123456807202,987654339202
TXN18191,2024-12-12,406.16,Axis Bank,Axis Bank,Transfer,Success,13:47:38,Laptop,QR Code,Food,Scheduled,GBP,123456807203,987654339203
TXN18192,2024-01-13,1481.49,HDFC Bank,ICICI Bank,Payment,Success,12:21:41,Mobile,UPI ID,Travel,Instant,INR,123456807204,987654339204
TXN18193,2024-02-14,218.75,SBI Bank,HDFC Bank,Transfer,Success,23:50:04,Tablet,Phone Number,Bill Payment,Scheduled,USD,123456807205,987654339205
TXN18194,2024-03-15,109.49,ICICI Bank,SBI Bank,Payment,Success,16:55:35,Laptop,QR Code,Others,Instant,EUR,123456807206,987654339206
TXN18195,2024-04-16,938.6,Axis Bank,Axis Bank,Transfer,Failed,03:07:40,Mobile,UPI ID,Shopping,Scheduled,GBP,123456807207,987654339207
TXN18196,2024-05-17,466.67,HDFC Bank,ICICI Bank,Payment,Success,16:08:05,Tablet,Phone Number,Food,Instant,INR,123456807208,987654339208
TXN18197,2024-06-18,1965.36,SBI Bank,HDFC Bank,Transfer,Success,06:58:45,Laptop,QR Code,Travel,Scheduled,USD,123456807209,987654339209
TXN18198,2024-07-19,1050.06,ICICI Bank,SBI Bank,Payment,Success,06:00:41,Mobile,UPI ID,Bill Payment,Instant,EUR,123456807210,987654339210
TXN18199,2024-08-20,1426.93,Axis Bank,Axis Bank,Transfer,Success,15:57:37,Tablet,Phone Number,Others,Scheduled,GBP,123456807211,987654339211
TXN18200,2024-09-21,912.13,HDFC Bank,ICICI Bank,Payment,Failed,09:22:08,Laptop,QR Code,Shopping,Instant,INR,123456807212,987654339212
TXN18201,2024-10-22,1301.28,SBI Bank,HDFC Bank,Transfer,Success,17:16:27,Mobile,UPI ID,Food,Scheduled,USD,123456807213,987654339213
TXN18202,2024-11-23,394.32,ICICI Bank,SBI Bank,Payment,Success,01:43:02,Tablet,Phone Number,Travel,Instant,EUR,123456807214,987654339214
TXN18203,2024-12-24,947.69,Axis Bank,Axis Bank,Transfer,Success,03:42:21,Laptop,QR Code,Bill Payment,Scheduled,GBP,123456807215,987654339215
TXN18204,2024-01-25,513.24,HDFC Bank,ICICI Bank,Payment,Success,05:02:35,Mobile,UPI ID,Others,Instant,INR,123456807216,987654339216
TXN18205,2024-02-26,1728.89,SBI Bank,HDFC Bank,Transfer,Failed,04:01:54,Tablet,Phone Number,Shopping,Scheduled,USD,123456807217,987654339217
TXN18206,2024-03-27,1598.77,ICICI Bank,SBI Bank,Payment,Success,21:19:17,Laptop,QR Code,Food,Instant,EUR,123456807218,987654339218
TXN18207,2024-04-28,1888.68,Axis Bank,Axis Bank,Transfer,Success,02:32:30,Mobile,UPI ID,Travel,Scheduled,GBP,123456807219,987654339219
TXN18208,2024-05-29,1887.53,HDFC Bank,ICICI Bank,Payment,Success,06:29:30,Tablet,Phone Number,Bill Payment,Instant,INR,123456807220,987654339220
TXN18209,2024-06-30,1664.68,SBI Bank,HDFC Bank,Transfer,Success,17:32:33,Laptop,QR Code,Others,Scheduled,USD,123456807221,987654339221
TXN18210,2024-07-01,1231.42,ICICI Bank,SBI Bank,Payment,Failed,23:03:14,Mobile,UPI ID,Shopping,Instant,EUR,123456807222,987654339222
TXN18211,2024-08-02,1124.39,Axis Bank,Axis Bank,Transfer,Success,19:25:19,Tablet,Phone Number,Food,Scheduled,GBP,123456807223,987654339223
TXN18212,2024-09-03,1955.8,HDFC Bank,ICICI Bank,Payment,Success,07:12:49,Laptop,QR Code,Travel,Instant,INR,123456807224,987654339224
TXN18213,2024-10-04,1955.44,SBI Bank,HDFC Bank,Transfer,Success,10:18:34,Mobile,UPI ID,Bill Payment,Scheduled,USD,123456807225,987654339225
TXN18214,2024-11-05,311.93,ICICI Bank,SBI Bank,Payment,Success,08:37:59,Tablet,Phone Number,Others,Instant,EUR,123456807226,987654339226
TXN18215,2024-12-06,830.11,Axis Bank,Axis Bank,Transfer,Failed,14:12:30,Laptop,QR Code,Shopping,Scheduled,GBP,123456807227,987654339227
TXN18216,2024-01-07,1285.26,HDFC Bank,ICICI Bank,Payment,Success,21:05:10,Mobile,UPI ID,Food,Instant,INR,123456807228,987654339228
TXN18217,2024-02-08,146.52,SBI Bank,HDFC Bank,Transfer,Success,00:19:56,Tablet,Phone Number,Travel,Scheduled,USD,123456807229,987654339229
TXN18218,2024-03-09,1986.5,ICICI Bank,SBI Bank,Payment,Success,18:40:50,Laptop,QR Code,Bill Payment,Instant,EUR,123456807230,987654339230
TXN18219,2024-04-10,872.67,Axis Bank,Axis Bank,Transfer,Success,22:02:58,Mobile,UPI ID,Others,Scheduled,GBP,123456807231,987654339231
TXN18220,2024-05-11,1071.52,HDFC Bank,ICICI Bank,Payment,Failed,22:57:40,Tablet,Phone Number,Shopping,Instant,INR,123456807232,987654339232
TXN18221,2024-06-12,1589.91,SBI Bank,HDFC Bank,Transfer,Success,22:47:50,Laptop,QR Code,Food,Scheduled,USD,123456807233,987654339233
TXN18222,2024-07-13,982.13,ICICI Bank,SBI Bank,Payment,Success,03:41:24,Mobile,UPI ID,Travel,Instant,EUR,123456807234,987654339234
TXN18223,2024-08-14,689.43,Axis Bank,Axis Bank,Transfer,Success,10:31:28,Tablet,Phone Number,Bill Payment,Scheduled,GBP,123456807235,987654339235
TXN18224,2024-09-15,782.91,HDFC Bank,ICICI Bank,Payment,Success,02:34:40,Laptop,QR Code,Others,Instant,INR,123456807236,987654339236
TXN18225,2024-10-16,213.97,SBI Bank,HDFC Bank,Transfer,Failed,15:51:11,Mobile,UPI ID,Shopping,Scheduled,USD,123456807237,987654339237
TXN18226,2024-11-17,925.69,ICICI Bank,SBI Bank,Payment,Success,06:22:19,Tablet,Phone Number,Food,Instant,EUR,123456807238,987654339238
TXN18227,2024-12-18,438.58,Axis Bank,Axis Bank,Transfer,Success,04:51:49,Laptop,QR Code,Travel,Scheduled,GBP,123456807239,987654339239
TXN18228,2024-01-19,84.12,HDFC Bank,ICICI Bank,Payment,Success,18:18:27,Mobile,UPI ID,Bill Payment,Instant,INR,123456807240,987654339240
TXN18229,2024-02-20,1848.14,SBI Bank,HDFC Bank,Transfer,Success,17:38:44,Tablet,Phone Number,Others,Scheduled,USD,123456807241,987654339241
TXN18230,2024-03-21,1752.78,ICICI Bank,SBI Bank,Payment,Failed,11:11:03,Laptop,QR Code,Shopping,Instant,EUR,123456807242,987654339242
TXN18231,2024-04-22,1159.17,Axis Bank,Axis Bank,Transfer,Success,05:28:16,Mobile,UPI ID,Food,Scheduled,GBP,123456807243,987654339243
TXN18232,2024-05-23,1721.18,HDFC Bank,ICICI Bank,Payment,Success,01:53:40,Tablet,Phone Number,Travel,Instant,INR,123456807244,987654339244
TXN18233,2024-06-24,969.76,SBI Bank,HDFC Bank,Transfer,Success,18:24:08,Laptop,QR Code,Bill Payment,Scheduled,USD,123456807245,987654339245
TXN18234,2024-07-25,1427.31,ICICI Bank,SBI Bank,Payment,Success,11:05:27,Mobile,UPI ID,Others,Instant,EUR,123456807246,987654339246
TXN18235,2024-08-26,1005.07,Axis Bank,Axis Bank,Transfer,Failed,05:59:32,Tablet,Phone Number,Shopping,Scheduled,GBP,123456807247,987654339247
TXN18236,2024-09-27,1314.09,HDFC Bank,ICICI Bank,Payment,Success,15:53:51,Laptop,QR Code,Food,Instant,INR,123456807248,987654339248
TXN18237,2024-10-28,940.29,SBI Bank,HDFC Bank,Transfer,Success,08:05:00,Mobile,UPI ID,Travel,Scheduled,USD,123456807249,987654339249
TXN18238,2024-11-29,771.62,ICICI Bank,SBI Bank,Payment,Success,03:04:24,Tablet,Phone Number,Bill Payment,Instant,EUR,123456807250,987654339250
TXN18239,2024-12-30,1824.94,Axis Bank,Axis Bank,Transfer,Success,18:48:40,Laptop,QR Code,Others,Scheduled,GBP,123456807251,987654339251
TXN18240,2024-01-01,790.79,HDFC Bank,ICICI Bank,Payment,Failed,00:51:07,Mobile,UPI ID,Shopping,Instant,INR,123456807252,987654339252
TXN18241,2024-02-02,723.62,SBI Bank,HDFC Bank,Transfer,Success,23:55:15,Tablet,Phone Number,Food,Scheduled,USD,123456807253,987654339253
TXN18242,2024-03-03,1123.2,ICICI Bank,SBI Bank,Payment,Success,16:14:32,Laptop,QR Code,Travel,Instant,EUR,123456807254,987654339254
TXN18243,2024-04-04,14.77,Axis Bank,Axis Bank,Transfer,Success,05:40:44,Mobile,UPI ID,Bill Payment,Scheduled,GBP,123456807255,987654339255
TXN18244,2024-05-05,1341.11,HDFC Bank,ICICI Bank,Payment,Success,08:38:38,Tablet,Phone Number,Others,Instant,INR,123456807256,987654339256
TXN18245,2024-06-06,1574.7,SBI Bank,HDFC Bank,Transfer,Failed,03:23:57,Laptop,QR Code,Shopping,Scheduled,USD,123456807257,987654339257
TXN18246,2024-07-07,610.01,ICICI Bank,SBI Bank,Payment,Success,04:42:01,Mobile,UPI ID,Food,Instant,EUR,123456807258,987654339258
TXN18247,2024-08-08,1447.34,Axis Bank,Axis Bank,Transfer,Success,23:43:15,Tablet,Phone Number,Travel,Scheduled,GBP,123456807259,987654339259
TXN18248,2024-09-09,737.24,HDFC Bank,ICICI Bank,Payment,Success,14:27:49,Laptop,QR Code,Bill Payment,Instant,INR,123456807260,987654339260
TXN18249,2024-10-10,1772.59,SBI Bank,HDFC Bank,Transfer,Success,17:00:57,Mobile,UPI ID,Others,Scheduled,USD,123456807261,987654339261
TXN18250,2024-11-11,704.29,ICICI Bank,SBI Bank,Payment,Failed,22:22:22,Tablet,Phone Number,Shopping,Instant,EUR,123456807262,987654339262
TXN18251,2024-12-12,1578.96,Axis Bank,Axis Bank,Transfer,Success,03:08:42,Laptop,QR Code,Food,Scheduled,GBP,123456807263,987654339263
TXN18252,2024-01-13,1572.95,HDFC Bank,ICICI Bank,Payment,Success,20:44:18,Mobile,UPI ID,Travel,Instant,INR,123456807264,987654339264
TXN18253,2024-02-14,895.05,SBI Bank,HDFC Bank,Transfer,Success,10:24:58,Tablet,Phone Number,Bill Payment,Scheduled,USD,123456807265,987654339265
TXN18254,2024-03-15,2.34,ICICI Bank,SBI Bank,Payment,Success,01:14:58,Laptop,QR Code,Others,Instant,EUR,123456807266,987654339266
TXN18255,2024-04-16,1007.55,Axis Bank,Axis Bank,Transfer,Failed,08:22:23,Mobile,UPI ID,Shopping,Scheduled,GBP,123456807267,987654339267
TXN18256,2024-05-17,8.21,HDFC Bank,ICICI Bank,Payment,Success,08:20:05,Tablet,Phone Number,Food,Instant,INR,123456807268,987654339268
TXN18257,2024-06-18,1705.58,SBI Bank,HDFC Bank,Transfer,Success,15:30:34,Laptop,QR Code,Travel,Scheduled,USD,123456807269,987654339269
TXN18258,2024-07-19,1316.94,ICICI Bank,SBI Bank,Payment,Success,04:37:03,Mobile,UPI ID,Bill Payment,Instant,EUR,123456807270,987654339270
TXN18259,2024-08-20,1392.37,Axis Bank,Axis Bank,Transfer,Success,04:37:20,Tablet,Phone Number,Others,Scheduled,GBP,123456807271,987654339271
TXN18260,2024-09-21,516.68,HDFC Bank,ICICI Bank,Payment,Failed,03:48:05,Laptop,QR Code,Shopping,Instant,INR,123456807272,987654339272
TXN18261,2024-10-22,1140.17,SBI Bank,HDFC Bank,Transfer,Success,18:17:37,Mobile,UPI ID,Food,Scheduled,USD,123456807273,987654339273
TXN18262,2024-11-23,1212.8,ICICI Bank,SBI Bank,Payment,Success,11:48:35,Tablet,Phone Number,Travel,Instant,EUR,123456807274,987654339274
TXN18263,2024-12-24,1560.76,Axis Bank,Axis Bank,Transfer,Success,14:46:45,Laptop,QR Code,Bill Payment,Scheduled,GBP,123456807275,987654339275
TXN18264,2024-01-25,1131.06,HDFC Bank,ICICI Bank,Payment,Success,14:11:37,Mobile,UPI ID,Others,Instant,INR,123456807276,987654339276
TXN18265,2024-02-26,991.39,SBI Bank,HDFC Bank,Transfer,Failed,17:06:26,Tablet,Phone Number,Shopping,Scheduled,USD,123456807277,987654339277
TXN18266,2024-03-27,1172.84,ICICI Bank,SBI Bank,Payment,Success,02:40:08,Laptop,QR Code,Food,Instant,EUR,123456807278,987654339278
TXN18267,2024-04-28,1254.4,Axis Bank,Axis Bank,Transfer,Success,16:49:05,Mobile,UPI ID,Travel,Scheduled,GBP,123456807279,987654339279
TXN18268,2024-05-29,210.12,HDFC Bank,ICICI Bank,Payment,Success,21:15:31,Tablet,Phone Number,Bill Payment,Instant,INR,123456807280,987654339280
TXN18269,2024-06-30,1109.52,SBI Bank,HDFC Bank,Transfer,Success,21:13:50,Laptop,QR Code,Others,Scheduled,USD,123456807281,987654339281
TXN18270,2024-07-01,1581.42,ICICI Bank,SBI Bank,Payment,Failed,04:17:00,Mobile,UPI ID,Shopping,Instant,EUR,123456807282,987654339282
TXN18271,2024-08-02,1581.99,Axis Bank,Axis Bank,Transfer,Success,16:18:54,Tablet,Phone Number,Food,Scheduled,GBP,123456807283,987654339283
TXN18272,2024-09-03,1357.92,HDFC Bank,ICICI Bank,Payment,Success,02:06:01,Laptop,QR Code,Travel,Instant,INR,123456807284,987654339284
TXN18273,2024-10-04,828.37,SBI Bank,HDFC Bank,Transfer,Success,02:42:04,Mobile,UPI ID,Bill Payment,Scheduled,USD,123456807285,987654339285
TXN18274,2024-11-05,1744.67,ICICI Bank,SBI Bank,Payment,Success,05:53:45,Tablet,Phone Number,Others,Instant,EUR,123456807286,987654339286
TXN18275,2024-12-06,1854.34,Axis Bank,Axis Bank,Transfer,Failed,14:43:53,Laptop,QR Code,Shopping,Scheduled,GBP,123456807287,987654339287
TXN18276,2024-01-07,1540.96,HDFC Bank,ICICI Bank,Payment,Success,03:10:39,Mobile,UPI ID,Food,Instant,INR,123456807288,987654339288
TXN18277,2024-02-08,522.09,SBI Bank,HDFC Bank,Transfer,Success,15:16:57,Tablet,Phone Number,Travel,Scheduled,USD,123456807289,987654339289
TXN18278,2024-03-09,1224.81,ICICI Bank,SBI Bank,Payment,Success,22:27:27,Laptop,QR Code,Bill Payment,Instant,EUR,123456807290,987654339290
TXN18279,2024-04-10,1667.8,Axis Bank,Axis Bank,Transfer,Success,02:30:30,Mobile,UPI ID,Others,Scheduled,GBP,123456807291,987654339291
TXN18280,2024-05-11,161.31,HDFC Bank,ICICI Bank,Payment,Failed,20:22:05,Tablet,Phone Number,Shopping,Instant,INR,123456807292,987654339292
TXN18281,2024-06-12,693.04,SBI Bank,HDFC Bank,Transfer,Success,12:53:00,Laptop,QR Code,Food,Scheduled,USD,123456807293,987654339293
TXN18282,2024-07-13,998.0,ICICI Bank,SBI Bank,Payment,Success,07:35:51,Mobile,UPI ID,Travel,Instant,EUR,123456807294,987654339294
TXN18283,2024-08-14,1185.41,Axis Bank,Axis Bank,Transfer,Success,15:09:00,Tablet,Phone Number,Bill Payment,Scheduled,GBP,123456807295,987654339295
TXN18284,2024-09-15,601.86,HDFC Bank,ICICI Bank,Payment,Success,17:12:06,Laptop,QR Code,Others,Instant,INR,123456807296,987654339296
TXN18285,2024-10-16,187.14,SBI Bank,HDFC Bank,Transfer,Failed,11:03:04,Mobile,UPI ID,Shopping,Scheduled,USD,123456807297,987654339297
TXN18286,2024-11-17,72.26,ICICI Bank,SBI Bank,Payment,Success,15:49:23,Tablet,Phone Number,Food,Instant,EUR,123456807298,987654339298
TXN18287,2024-12-18,32.79,Axis Bank,Axis Bank,Transfer,Success,00:20:02,Laptop,QR Code,Travel,Scheduled,GBP,123456807299,987654339299
TXN18288,2024-01-19,1364.34,HDFC Bank,ICICI Bank,Payment,Success,12:41:01,Mobile,UPI ID,Bill Payment,Instant,INR,123456807300,987654339300
TXN18289,2024-02-20,357.79,SBI Bank,HDFC Bank,Transfer,Success,19:35:50,Tablet,Phone Number,Others,Scheduled,USD,123456807301,987654339301
TXN18290,2024-03-21,1079.97,ICICI Bank,SBI Bank,Payment,Failed,07:38:18,Laptop,QR Code,Shopping,Instant,EUR,123456807302,987654339302
TXN18291,2024-04-22,1707.56,Axis Bank,Axis Bank,Transfer,Success,16:38:56,Mobile,UPI ID,Food,Scheduled,GBP,123456807303,987654339303
TXN18292,2024-05-23,420.57,HDFC Bank,ICICI Bank,Payment,Success,13:58:15,Tablet,Phone Number,Travel,Instant,INR,123456807304,987654339304
TXN18293,2024-06-24,1157.17,SBI Bank,HDFC Bank,Transfer,Success,01:40:14,Laptop,QR Code,Bill Payment,Scheduled,USD,123456807305,987654339305
TXN18294,2024-07-25,1575.42,ICICI Bank,SBI Bank,Payment,Success,15:48:06,Mobile,UPI ID,Others,Instant,EUR,123456807306,987654339306
TXN18295,2024-08-26,1822.12,Axis Bank,Axis Bank,Transfer,Failed,19:56:36,Tablet,Phone Number,Shopping,Scheduled,GBP,123456807307,987654339307
TXN18296,2024-09-27,1012.11,HDFC Bank,ICICI Bank,Payment,Success,10:48:55,Laptop,QR Code,Food,Instant,INR,123456807308,987654339308
TXN18297,2024-10-28,651.77,SBI Bank,HDFC Bank,Transfer,Success,00:52:19,Mobile,UPI ID,Travel,Scheduled,USD,123456807309,987654339309
TXN18298,2024-11-29,1090.62,ICICI Bank,SBI Bank,Payment,Success,21:17:19,Tablet,Phone Number,Bill Payment,Instant,EUR,123456807310,987654339310
TXN18299,2024-12-30,1128.93,Axis Bank,Axis Bank,Transfer,Success,04:52:07,Laptop,QR Code,Others,Scheduled,GBP,123456807311,987654339311
TXN18300,2024-01-01,345.56,HDFC Bank,ICICI Bank,Payment,Failed,04:19:21,Mobile,UPI ID,Shopping,Instant,INR,123456807312,987654339312
TXN18301,2024-02-02,1488.96,SBI Bank,HDFC Bank,Transfer,Success,00:52:11,Tablet,Phone Number,Food,Scheduled,USD,123456807313,987654339313
TXN18302,2024-03-03,558.14,ICICI Bank,SBI Bank,Payment,Success,22:58:15,Laptop,QR Code,Travel,Instant,EUR,123456807314,987654339314
TXN18303,2024-04-04,1085.45,Axis Bank,Axis Bank,Transfer,Success,08:12:29,Mobile,UPI ID,Bill Payment,Scheduled,GBP,123456807315,987654339315
TXN18304,2024-05-05,814.57,HDFC Bank,ICICI Bank,Payment,Success,08:38:40,Tablet,Phone Number,Others,Instant,INR,123456807316,987654339316
TXN18305,2024-06-06,1004.77,SBI Bank,HDFC Bank,Transfer,Failed,21:01:14,Laptop,QR Code,Shopping,Scheduled,USD,123456807317,987654339317
TXN18306,2024-07-07,1534.96,ICICI Bank,SBI Bank,Payment,Success,13:18:46,Mobile,UPI ID,Food,Instant,EUR,123456807318,987654339318
TXN18307,2024-08-08,148.8,Axis Bank,Axis Bank,Transfer,Success,14:15:46,Tablet,Phone Number,Travel,Scheduled,GBP,123456807319,987654339319
TXN18308,2024-09-09,695.96,HDFC Bank,ICICI Bank,Payment,Success,15:10:19,Laptop,QR Code,Bill Payment,Instant,INR,123456807320,987654339320
TXN18309,2024-10-10,712.51,SBI Bank,HDFC Bank,Transfer,Success,01:53:59,Mobile,UPI ID,Others,Scheduled,USD,123456807321,987654339321
TXN18310,2024-11-11,1657.53,ICICI Bank,SBI Bank,Payment,Failed,09:35:01,Tablet,Phone Number,Shopping,Instant,EUR,123456807322,987654339322
TXN18311,2024-12-12,1359.71,Axis Bank,Axis Bank,Transfer,Success,15:38:33,Laptop,QR Code,Food,Scheduled,GBP,123456807323,987654339323
TXN18312,2024-01-13,1632.05,HDFC Bank,ICICI Bank,Payment,Success,16:40:24,Mobile,UPI ID,Travel,Instant,INR,123456807324,987654339324
TXN18313,2024-02-14,938.21,SBI Bank,HDFC Bank,Transfer,Success,23:28:09,Tablet,Phone Number,Bill Payment,Scheduled,USD,123456807325,987654339325
TXN18314,2024-03-15,1186.22,ICICI Bank,SBI Bank,Payment,Success,20:57:52,Laptop,QR Code,Others,Instant,EUR,123456807326,987654339326
TXN18315,2024-04-16,898.09,Axis Bank,Axis Bank,Transfer,Failed,04:59:22,Mobile,UPI ID,Shopping,Scheduled,GBP,123456807327,987654339327
TXN18316,2024-05-17,1853.82,HDFC Bank,ICICI Bank,Payment,Success,23:53:12,Tablet,Phone Number,Food,Instant,INR,123456807328,987654339328
TXN18317,2024-06-18,697.91,SBI Bank,HDFC Bank,Transfer,Success,23:33:49,Laptop,QR Code,Travel,Scheduled,USD,123456807329,987654339329
TXN18318,2024-07-19,550.23,ICICI Bank,SBI Bank,Payment,Success,16:27:40,Mobile,UPI ID,Bill Payment,Instant,EUR,123456807330,987654339330
TXN18319,2024-08-20,463.41,Axis Bank,Axis Bank,Transfer,Success,03:47:49,Tablet,Phone Number,Others,Scheduled,GBP,123456807331,987654339331
TXN18320,2024-09-21,957.31,HDFC Bank,ICICI Bank,Payment,Failed,23:43:23,Laptop,QR Code,Shopping,Instant,INR,123456807332,987654339332
TXN18321,2024-10-22,1784.54,SBI Bank,HDFC Bank,Transfer,Success,21:53:48,Mobile,UPI ID,Food,Scheduled,USD,123456807333,987654339333
TXN18322,2024-11-23,1934.4,ICICI Bank,SBI Bank,Payment,Success,20:09:58,Tablet,Phone Number,Travel,Instant,EUR,123456807334,987654339334
TXN18323,2024-12-24,869.87,Axis Bank,Axis Bank,Transfer,Success,06:12:49,Laptop,QR Code,Bill Payment,Scheduled,GBP,123456807335,987654339335
TXN18324,2024-01-25,121.37,HDFC Bank,ICICI Bank,Payment,Success,15:07:17,Mobile,UPI ID,Others,Instant,INR,123456807336,987654339336
TXN18325,2024-02-26,1904.47,SBI Bank,HDFC Bank,Transfer,Failed,22:06:39,Tablet,Phone Number,Shopping,Scheduled,USD,123456807337,987654339337
TXN18326,2024-03-27,422.48,ICICI Bank,SBI Bank,Payment,Success,21:47:15,Laptop,QR Code,Food,Instant,EUR,123456807338,987654339338
TXN18327,2024-04-28,806.52,Axis Bank,Axis Bank,Transfer,Success,02:58:07,Mobile,UPI ID,Travel,Scheduled,GBP,123456807339,987654339339
TXN18328,2024-05-29,1388.33,HDFC Bank,ICICI Bank,Payment,Success,11:37:56,Tablet,Phone Number,Bill Payment,Instant,INR,123456807340,987654339340
TXN18329,2024-06-30,1467.3,SBI Bank,HDFC Bank,Transfer,Success,20:18:07,Laptop,QR Code,Others,Scheduled,USD,123456807341,987654339341
TXN18330,2024-07-01,1853.38,ICICI Bank,SBI Bank,Payment,Failed,16:26:33,Mobile,UPI ID,Shopping,Instant,EUR,123456807342,987654339342
TXN18331,2024-08-02,682.61,Axis Bank,Axis Bank,Transfer,Success,13:10:20,Tablet,Phone Number,Food,Scheduled,GBP,123456807343,987654339343
TXN18332,2024-09-03,191.84,HDFC Bank,ICICI Bank,Payment,Success,04:22:59,Laptop,QR Code,Travel,Instant,INR,123456807344,987654339344
TXN18333,2024-10-04,1923.72,SBI Bank,HDFC Bank,Transfer,Success,05:57:55,Mobile,UPI ID,Bill Payment,Scheduled,USD,123456807345,987654339345
TXN18334,2024-11-05,725.95,ICICI Bank,SBI Bank,Payment,Success,09:41:27,Tablet,Phone Number,Others,Instant,EUR,123456807346,987654339346
TXN18335,2024-12-06,1578.66,Axis Bank,Axis Bank,Transfer,Failed,17:58:00,Laptop,QR Code,Shopping,Scheduled,GBP,123456807347,987654339347
TXN18336,2024-01-07,12.37,HDFC Bank,ICICI Bank,Payment,Success,21:35:03,Mobile,UPI ID,Food,Instant,INR,123456807348,987654339348
TXN18337,2024-02-08,1844.85,SBI Bank,HDFC Bank,Transfer,Success,11:40:09,Tablet,Phone Number,Travel,Scheduled,USD,123456807349,987654339349
TXN18338,2024-03-09,1583.08,ICICI Bank,SBI Bank,Payment,Success,20:30:25,Laptop,QR Code,Bill Payment,Instant,EUR,123456807350,987654339350
TXN18339,2024-04-10,1367.32,Axis Bank,Axis Bank,Transfer,Success,02:26:50,Mobile,UPI ID,Others,Scheduled,GBP,123456807351,987654339351
