CustomerAccountNumber,Gender,CustomerAge,City,RemainingBalance
123456805148,Male,36,Mumbai,6564.89
123456805149,Female,37,Delhi,330.46
123456805150,Male,38,Bangalore,7891.57
123456805151,Female,39,Hyderabad,7153.59
123456805152,Male,40,Mumbai,9619.8
123456805153,Female,41,Delhi,3193.75
123456805154,Male,42,Bangalore,2030.46
123456805155,Female,43,Hyderabad,136.78
123456805156,Male,44,Mumbai,7037.02
123456805157,Female,45,Delhi,7366.43
123456805158,Male,46,Bangalore,1356.11
123456805159,Female,47,Hyderabad,628.3
123456805160,Male,48,Mumbai,5225.81
123456805161,Female,49,Delhi,4993.33
123456805162,Male,50,Bangalore,5575.84
123456805163,Female,51,Hyderabad,4073.88
123456805164,Male,52,Mumbai,653.46
123456805165,Female,53,Delhi,7296.47
123456805166,Male,54,Bangalore,3635.6
123456805167,Female,55,Hyderabad,7826.61
123456805168,Male,56,Mumbai,3972.33
123456805169,Female,57,Delhi,8588.35
123456805170,Male,58,Bangalore,611.39
123456805171,Female,59,Hyderabad,3543.05
123456805172,Male,20,Mumbai,1008.86
123456805173,Female,21,Delhi,5436.66
123456805174,Male,22,Bangalore,756.66
123456805175,Female,23,Hyderabad,1622.16
123456805176,Male,24,Mumbai,5189.33
123456805177,Female,25,Delhi,6716.85
123456805178,Male,26,Bangalore,8163.32
123456805179,Female,27,Hyderabad,1245.01
123456805180,Male,28,Mumbai,9964.53
123456805181,Female,29,Delhi,3518.16
123456805182,Male,30,Bangalore,2264.02
123456805183,Female,31,Hyderabad,5212.16
123456805184,Male,32,Mumbai,6581.44
123456805185,Female,33,Delhi,2302.67
123456805186,Male,34,Bangalore,4116.06
123456805187,Female,35,Hyderabad,3175.4
123456805188,Male,36,Mumbai,2827.2
123456805189,Female,37,Delhi,2790.57
123456805190,Male,38,Bangalore,2663.48
123456805191,Female,39,Hyderabad,6654.65
123456805192,Male,40,Mumbai,2379.99
123456805193,Female,41,Delhi,4559.18
123456805194,Male,42,Bangalore,4833.47
123456805195,Female,43,Hyderabad,3322.18
123456805196,Male,44,Mumbai,3563.16
123456805197,Female,45,Delhi,632.15
123456805198,Male,46,Bangalore,6103.18
123456805199,Female,47,Hyderabad,6183.74
123456805200,Male,48,Mumbai,2586.67
123456805201,Female,49,Delhi,4247.01
123456805202,Male,50,Bangalore,3541.0
123456805203,Female,51,Hyderabad,7850.26
123456805204,Male,52,Mumbai,5402.94
123456805205,Female,53,Delhi,9526.99
123456805206,Male,54,Bangalore,9423.47
123456805207,Female,55,Hyderabad,2411.87
123456805208,Male,56,Mumbai,5567.61
123456805209,Female,57,Delhi,9960.65
123456805210,Male,58,Bangalore,2611.2
123456805211,Female,59,Hyderabad,3352.77
123456805212,Male,20,Mumbai,8674.33
123456805213,Female,21,Delhi,8017.29
123456805214,Male,22,Bangalore,2717.31
123456805215,Female,23,Hyderabad,8090.2
123456805216,Male,24,Mumbai,5262.66
123456805217,Female,25,Delhi,3159.1
123456805218,Male,26,Bangalore,1793.38
123456805219,Female,27,Hyderabad,7693.72
123456805220,Male,28,Mumbai,4939.23
123456805221,Female,29,Delhi,6629.26
123456805222,Male,30,Bangalore,8569.7
123456805223,Female,31,Hyderabad,9515.67
123456805224,Male,32,Mumbai,4582.24
123456805225,Female,33,Delhi,2947.38
123456805226,Male,34,Bangalore,6200.35
123456805227,Female,35,Hyderabad,6465.59
123456805228,Male,36,Mumbai,7830.85
123456805229,Female,37,Delhi,3244.95
123456805230,Male,38,Bangalore,9719.57
123456805231,Female,39,Hyderabad,5385.88
123456805232,Male,40,Mumbai,5769.06
123456805233,Female,41,Delhi,3069.68
123456805234,Male,42,Bangalore,3897.95
123456805235,Female,43,Hyderabad,9346.77
123456805236,Male,44,Mumbai,7584.79
123456805237,Female,45,Delhi,3612.57
123456805238,Male,46,Bangalore,6896.23
123456805239,Female,47,Hyderabad,4790.72
123456805240,Male,48,Mumbai,5747.46
123456805241,Female,49,Delhi,3334.92
123456805242,Male,50,Bangalore,1072.14
123456805243,Female,51,Hyderabad,1969.37
123456805244,Male,52,Mumbai,8725.82
123456805245,Female,53,Delhi,8413.07
123456805246,Male,54,Bangalore,9119.7
123456805247,Female,55,Hyderabad,1860.85
123456805248,Male,56,Mumbai,7170.35
123456805249,Female,57,Delhi,7379.99
123456805250,Male,58,Bangalore,5978.68
123456805251,Female,59,Hyderabad,3159.35
123456805252,Male,20,Mumbai,1357.04
123456805253,Female,21,Delhi,812.0
123456805254,Male,22,Bangalore,503.57
123456805255,Female,23,Hyderabad,5369.03
123456805256,Male,24,Mumbai,3792.4
123456805257,Female,25,Delhi,3131.47
123456805258,Male,26,Bangalore,627.91
123456805259,Female,27,Hyderabad,3306.04
123456805260,Male,28,Mumbai,9170.58
123456805261,Female,29,Delhi,4290.05
123456805262,Male,30,Bangalore,3009.87
123456805263,Female,31,Hyderabad,1433.55
123456805264,Male,32,Mumbai,4191.49
123456805265,Female,33,Delhi,1119.44
123456805266,Male,34,Bangalore,7513.37
123456805267,Female,35,Hyderabad,6151.27
123456805268,Male,36,Mumbai,9457.06
123456805269,Female,37,Delhi,5095.1
123456805270,Male,38,Bangalore,9913.75
123456805271,Female,39,Hyderabad,7637.61
123456805272,Male,40,Mumbai,5250.19
123456805273,Female,41,Delhi,9248.67
123456805274,Male,42,Bangalore,4028.19
123456805275,Female,43,Hyderabad,9229.56
123456805276,Male,44,Mumbai,2665.72
123456805277,Female,45,Delhi,4646.14
123456805278,Male,46,Bangalore,4232.31
123456805279,Female,47,Hyderabad,7277.19
123456805280,Male,48,Mumbai,4769.22
123456805281,Female,49,Delhi,5590.24
123456805282,Male,50,Bangalore,124.42
123456805283,Female,51,Hyderabad,3855.69
123456805284,Male,52,Mumbai,5316.34
123456805285,Female,53,Delhi,2422.18
123456805286,Male,54,Bangalore,6834.37
123456805287,Female,55,Hyderabad,7939.71
123456805288,Male,56,Mumbai,6029.97
123456805289,Female,57,Delhi,1869.98
123456805290,Male,58,Bangalore,1662.74
123456805291,Female,59,Hyderabad,4558.89
123456805292,Male,20,Mumbai,9673.68
123456805293,Female,21,Delhi,6031.77
123456805294,Male,22,Bangalore,6817.76
123456805295,Female,23,Hyderabad,8275.66
123456805296,Male,24,Mumbai,6177.01
123456805297,Female,25,Delhi,7520.22
123456805298,Male,26,Bangalore,5397.24
123456805299,Female,27,Hyderabad,2745.43
123456805300,Male,28,Mumbai,2412.82
123456805301,Female,29,Delhi,3169.95
123456805302,Male,30,Bangalore,7027.66
123456805303,Female,31,Hyderabad,9260.76
123456805304,Male,32,Mumbai,6013.28
123456805305,Female,33,Delhi,6713.33
123456805306,Male,34,Bangalore,6761.96
123456805307,Female,35,Hyderabad,8285.96
123456805308,Male,36,Mumbai,2421.44
123456805309,Female,37,Delhi,8512.42
123456805310,Male,38,Bangalore,844.94
123456805311,Female,39,Hyderabad,2518.62
123456805312,Male,40,Mumbai,4926.85
123456805313,Female,41,Delhi,4688.98
123456805314,Male,42,Bangalore,9515.62
123456805315,Female,43,Hyderabad,2458.5
123456805316,Male,44,Mumbai,6998.11
123456805317,Female,45,Delhi,8358.98
123456805318,Male,46,Bangalore,7867.13
123456805319,Female,47,Hyderabad,6202.23
123456805320,Male,48,Mumbai,5596.65
123456805321,Female,49,Delhi,4891.04
123456805322,Male,50,Bangalore,8365.7
123456805323,Female,51,Hyderabad,5903.65
123456805324,Male,52,Mumbai,1860.2
123456805325,Female,53,Delhi,9732.12
123456805326,Male,54,Bangalore,372.61
123456805327,Female,55,Hyderabad,1668.34
123456805328,Male,56,Mumbai,1977.68
123456805329,Female,57,Delhi,7654.47
123456805330,Male,58,Bangalore,2165.85
123456805331,Female,59,Hyderabad,70.41
123456805332,Male,20,Mumbai,6849.16
123456805333,Female,21,Delhi,9137.14
123456805334,Male,22,Bangalore,9040.2
123456805335,Female,23,Hyderabad,7593.33
123456805336,Male,24,Mumbai,39.18
123456805337,Female,25,Delhi,9332.14
123456805338,Male,26,Bangalore,9670.91
123456805339,Female,27,Hyderabad,740.09
123456805340,Male,28,Mumbai,1416.23
123456805341,Female,29,Delhi,717.7
123456805342,Male,30,Bangalore,1961.0
123456805343,Female,31,Hyderabad,897.61
123456805344,Male,32,Mumbai,2163.56
123456805345,Female,33,Delhi,4611.43
123456805346,Male,34,Bangalore,8731.43
123456805347,Female,35,Hyderabad,7500.35
123456805348,Male,36,Mumbai,447.48
123456805349,Female,37,Delhi,4257.98
123456805350,Male,38,Bangalore,447.77
123456805351,Female,39,Hyderabad,4586.05
123456805352,Male,40,Mumbai,8643.35
123456805353,Female,41,Delhi,4503.36
123456805354,Male,42,Bangalore,9666.15
123456805355,Female,43,Hyderabad,6200.83
123456805356,Male,44,Mumbai,4221.07
123456805357,Female,45,Delhi,1265.54
123456805358,Male,46,Bangalore,2885.44
123456805359,Female,47,Hyderabad,3371.26
123456805360,Male,48,Mumbai,1474.44
123456805361,Female,49,Delhi,4674.0
123456805362,Male,50,Bangalore,9019.45
123456805363,Female,51,Hyderabad,9484.12
123456805364,Male,52,Mumbai,9925.64
123456805365,Female,53,Delhi,2861.79
123456805366,Male,54,Bangalore,3871.47
123456805367,Female,55,Hyderabad,8674.25
123456805368,Male,56,Mumbai,3900.57
123456805369,Female,57,Delhi,358.75
123456805370,Male,58,Bangalore,6271.86
123456805371,Female,59,Hyderabad,9260.51
123456805372,Male,20,Mumbai,5321.63
123456805373,Female,21,Delhi,4654.48
123456805374,Male,22,Bangalore,287.23
123456805375,Female,23,Hyderabad,869.83
123456805376,Male,24,Mumbai,7616.23
123456805377,Female,25,Delhi,8702.47
123456805378,Male,26,Bangalore,9260.22
123456805379,Female,27,Hyderabad,3953.07
123456805380,Male,28,Mumbai,3739.23
123456805381,Female,29,Delhi,1200.77
123456805382,Male,30,Bangalore,3198.18
123456805383,Female,31,Hyderabad,4485.02
123456805384,Male,32,Mumbai,6909.36
123456805385,Female,33,Delhi,5212.46
123456805386,Male,34,Bangalore,1717.36
123456805387,Female,35,Hyderabad,6116.4
123456805388,Male,36,Mumbai,524.21
123456805389,Female,37,Delhi,4470.91
123456805390,Male,38,Bangalore,2473.73
123456805391,Female,39,Hyderabad,1538.3
123456805392,Male,40,Mumbai,2881.81
123456805393,Female,41,Delhi,1804.26
123456805394,Male,42,Bangalore,2441.33
123456805395,Female,43,Hyderabad,2562.03
123456805396,Male,44,Mumbai,2422.64
123456805397,Female,45,Delhi,1481.16
123456805398,Male,46,Bangalore,8224.46
123456805399,Female,47,Hyderabad,2692.86
123456805400,Male,48,Mumbai,2615.47
123456805401,Female,49,Delhi,3898.54
123456805402,Male,50,Bangalore,686.26
123456805403,Female,51,Hyderabad,5187.99
123456805404,Male,52,Mumbai,3891.72
123456805405,Female,53,Delhi,3127.68
123456805406,Male,54,Bangalore,509.58
123456805407,Female,55,Hyderabad,2386.8
123456805408,Male,56,Mumbai,4473.53
123456805409,Female,57,Delhi,856.25
123456805410,Male,58,Bangalore,6109.9
123456805411,Female,59,Hyderabad,4078.68
123456805412,Male,20,Mumbai,6948.02
123456805413,Female,21,Delhi,9442.93
123456805414,Male,22,Bangalore,3410.5
123456805415,Female,23,Hyderabad,4897.29
123456805416,Male,24,Mumbai,4481.57
123456805417,Female,25,Delhi,2526.58
123456805418,Male,26,Bangalore,5159.82
123456805419,Female,27,Hyderabad,9280.16
123456805420,Male,28,Mumbai,8642.55
123456805421,Female,29,Delhi,696.91
123456805422,Male,30,Bangalore,8857.84
123456805423,Female,31,Hyderabad,2311.76
123456805424,Male,32,Mumbai,1210.55
123456805425,Female,33,Delhi,8276.61
123456805426,Male,34,Bangalore,4372.83
123456805427,Female,35,Hyderabad,3874.71
123456805428,Male,36,Mumbai,590.19
123456805429,Female,37,Delhi,6869.42
123456805430,Male,38,Bangalore,2833.8
123456805431,Female,39,Hyderabad,3096.43
123456805432,Male,40,Mumbai,616.79
123456805433,Female,41,Delhi,3875.19
123456805434,Male,42,Bangalore,4523.57
123456805435,Female,43,Hyderabad,5016.74
123456805436,Male,44,Mumbai,2406.44
123456805437,Female,45,Delhi,5302.88
123456805438,Male,46,Bangalore,133.74
123456805439,Female,47,Hyderabad,9909.27
123456805440,Male,48,Mumbai,5192.33
123456805441,Female,49,Delhi,1489.37
123456805442,Male,50,Bangalore,3924.29
123456805443,Female,51,Hyderabad,877.11
123456805444,Male,52,Mumbai,6472.97
123456805445,Female,53,Delhi,8856.7
123456805446,Male,54,Bangalore,5737.08
123456805447,Female,55,Hyderabad,146.08
123456805448,Male,56,Mumbai,9596.3
123456805449,Female,57,Delhi,6756.64
123456805450,Male,58,Bangalore,7942.51
123456805451,Female,59,Hyderabad,2017.59
123456805452,Male,20,Mumbai,1200.76
123456805453,Female,21,Delhi,2914.97
123456805454,Male,22,Bangalore,5787.36
123456805455,Female,23,Hyderabad,4942.07
123456805456,Male,24,Mumbai,3638.01
123456805457,Female,25,Delhi,9491.43
123456805458,Male,26,Bangalore,2497.21
123456805459,Female,27,Hyderabad,8802.18
123456805460,Male,28,Mumbai,619.08
123456805461,Female,29,Delhi,3201.73
123456805462,Male,30,Bangalore,4611.36
123456805463,Female,31,Hyderabad,159.71
123456805464,Male,32,Mumbai,8250.1
123456805465,Female,33,Delhi,1638.58
123456805466,Male,34,Bangalore,8504.92
123456805467,Female,35,Hyderabad,7144.69
123456805468,Male,36,Mumbai,3720.64
123456805469,Female,37,Delhi,5956.55
123456805470,Male,38,Bangalore,8713.01
123456805471,Female,39,Hyderabad,7830.67
123456805472,Male,40,Mumbai,5390.02
123456805473,Female,41,Delhi,2697.36
123456805474,Male,42,Bangalore,4945.76
123456805475,Female,43,Hyderabad,527.33
123456805476,Male,44,Mumbai,6761.07
123456805477,Female,45,Delhi,8417.53
123456805478,Male,46,Bangalore,675.34
123456805479,Female,47,Hyderabad,6512.35
123456805480,Male,48,Mumbai,3896.94
123456805481,Female,49,Delhi,7627.99
123456805482,Male,50,Bangalore,9508.63
123456805483,Female,51,Hyderabad,7985.32
123456805484,Male,52,Mumbai,295.01
123456805485,Female,53,Delhi,6049.71
123456805486,Male,54,Bangalore,8884.14
123456805487,Female,55,Hyderabad,8183.04
123456805488,Male,56,Mumbai,90.53
123456805489,Female,57,Delhi,3660.93
123456805490,Male,58,Bangalore,9609.25
123456805491,Female,59,Hyderabad,6712.89
123456805492,Male,20,Mumbai,7452.06
123456805493,Female,21,Delhi,8153.68
123456805494,Male,22,Bangalore,937.52
123456805495,Female,23,Hyderabad,3314.67
123456805496,Male,24,Mumbai,1368.1
123456805497,Female,25,Delhi,5912.52
123456805498,Male,26,Bangalore,2325.0
123456805499,Female,27,Hyderabad,2104.24
123456805500,Male,28,Mumbai,1174.62
123456805501,Female,29,Delhi,8579.42
123456805502,Male,30,Bangalore,6539.23
123456805503,Female,31,Hyderabad,9057.28
123456805504,Male,32,Mumbai,2048.08
123456805505,Female,33,Delhi,5890.84
123456805506,Male,34,Bangalore,8896.36
123456805507,Female,35,Hyderabad,2170.5
123456805508,Male,36,Mumbai,2480.76
123456805509,Female,37,Delhi,7455.67
123456805510,Male,38,Bangalore,1196.01
123456805511,Female,39,Hyderabad,1312.25
123456805512,Male,40,Mumbai,9508.19
123456805513,Female,41,Delhi,3728.79
123456805514,Male,42,Bangalore,1733.96
123456805515,Female,43,Hyderabad,2513.59
123456805516,Male,44,Mumbai,246.43
123456805517,Female,45,Delhi,7078.21
123456805518,Male,46,Bangalore,758.39
123456805519,Female,47,Hyderabad,5063.05
123456805520,Male,48,Mumbai,5460.65
123456805521,Female,49,Delhi,1178.54
123456805522,Male,50,Bangalore,201.91
123456805523,Female,51,Hyderabad,2984.19
123456805524,Male,52,Mumbai,7127.88
123456805525,Female,53,Delhi,8064.0
123456805526,Male,54,Bangalore,2339.94
123456805527,Female,55,Hyderabad,7084.55
123456805528,Male,56,Mumbai,2512.16
123456805529,Female,57,Delhi,9911.91
123456805530,Male,58,Bangalore,3303.77
123456805531,Female,59,Hyderabad,9028.46
123456805532,Male,20,Mumbai,1128.6
123456805533,Female,21,Delhi,6281.2
123456805534,Male,22,Bangalore,4995.79
123456805535,Female,23,Hyderabad,692.04
123456805536,Male,24,Mumbai,4998.48
123456805537,Female,25,Delhi,6445.07
123456805538,Male,26,Bangalore,7394.08
123456805539,Female,27,Hyderabad,6312.4
123456805540,Male,28,Mumbai,9210.03
123456805541,Female,29,Delhi,7916.52
123456805542,Male,30,Bangalore,3841.22
123456805543,Female,31,Hyderabad,5488.92
123456805544,Male,32,Mumbai,641.3
123456805545,Female,33,Delhi,3528.73
123456805546,Male,34,Bangalore,2057.54
123456805547,Female,35,Hyderabad,4899.6
123456805548,Male,36,Mumbai,930.57
123456805549,Female,37,Delhi,6384.77
123456805550,Male,38,Bangalore,5539.39
123456805551,Female,39,Hyderabad,3562.91
123456805552,Male,40,Mumbai,3535.96
123456805553,Female,41,Delhi,4719.47
123456805554,Male,42,Bangalore,4852.58
123456805555,Female,43,Hyderabad,7368.82
123456805556,Male,44,Mumbai,6165.55
123456805557,Female,45,Delhi,8288.23
123456805558,Male,46,Bangalore,8078.47
123456805559,Female,47,Hyderabad,9559.85
123456805560,Male,48,Mumbai,3236.42
123456805561,Female,49,Delhi,820.89
123456805562,Male,50,Bangalore,4352.63
123456805563,Female,51,Hyderabad,3312.24
123456805564,Male,52,Mumbai,509.52
123456805565,Female,53,Delhi,2210.86
123456805566,Male,54,Bangalore,9757.22
123456805567,Female,55,Hyderabad,5381.63
123456805568,Male,56,Mumbai,1874.92
123456805569,Female,57,Delhi,7495.58
123456805570,Male,58,Bangalore,6494.88
123456805571,Female,59,Hyderabad,3212.49
123456805572,Male,20,Mumbai,9947.61
123456805573,Female,21,Delhi,1103.72
123456805574,Male,22,Bangalore,7998.97
123456805575,Female,23,Hyderabad,5957.78
123456805576,Male,24,Mumbai,4732.13
123456805577,Female,25,Delhi,4107.07
123456805578,Male,26,Bangalore,9557.77
123456805579,Female,27,Hyderabad,5798.63
123456805580,Male,28,Mumbai,1478.17
123456805581,Female,29,Delhi,2714.41
123456805582,Male,30,Bangalore,3925.07
123456805583,Female,31,Hyderabad,5849.72
123456805584,Male,32,Mumbai,5035.83
123456805585,Female,33,Delhi,3970.78
123456805586,Male,34,Bangalore,8931.87
123456805587,Female,35,Hyderabad,6315.49
123456805588,Male,36,Mumbai,4802.05
123456805589,Female,37,Delhi,7315.81
123456805590,Male,38,Bangalore,1341.99
123456805591,Female,39,Hyderabad,5217.31
123456805592,Male,40,Mumbai,4145.08
123456805593,Female,41,Delhi,6662.65
123456805594,Male,42,Bangalore,4597.15
123456805595,Female,43,Hyderabad,1942.54
123456805596,Male,44,Mumbai,5542.27
123456805597,Female,45,Delhi,3308.21
123456805598,Male,46,Bangalore,7960.06
123456805599,Female,47,Hyderabad,6347.15
123456805600,Male,48,Mumbai,8238.89
123456805601,Female,49,Delhi,4982.34
123456805602,Male,50,Bangalore,3603.39
123456805603,Female,51,Hyderabad,8116.18
123456805604,Male,52,Mumbai,1680.86
123456805605,Female,53,Delhi,8677.78
123456805606,Male,54,Bangalore,3440.7
123456805607,Female,55,Hyderabad,577.03
123456805608,Male,56,Mumbai,5905.16
123456805609,Female,57,Delhi,953.89
123456805610,Male,58,Bangalore,6687.23
123456805611,Female,59,Hyderabad,2282.78
123456805612,Male,20,Mumbai,6613.66
123456805613,Female,21,Delhi,9359.25
123456805614,Male,22,Bangalore,3584.87
123456805615,Female,23,Hyderabad,2283.98
123456805616,Male,24,Mumbai,9551.9
123456805617,Female,25,Delhi,3445.27
123456805618,Male,26,Bangalore,7305.6
123456805619,Female,27,Hyderabad,3710.48
123456805620,Male,28,Mumbai,9812.34
123456805621,Female,29,Delhi,5217.71
123456805622,Male,30,Bangalore,9068.35
123456805623,Female,31,Hyderabad,7226.7
123456805624,Male,32,Mumbai,8188.92
123456805625,Female,33,Delhi,5864.65
123456805626,Male,34,Bangalore,9638.27
123456805627,Female,35,Hyderabad,3582.65
123456805628,Male,36,Mumbai,9109.25
123456805629,Female,37,Delhi,2560.51
123456805630,Male,38,Bangalore,8735.5
123456805631,Female,39,Hyderabad,4211.55
123456805632,Male,40,Mumbai,8711.98
123456805633,Female,41,Delhi,3364.09
123456805634,Male,42,Bangalore,4223.78
123456805635,Female,43,Hyderabad,4152.05
123456805636,Male,44,Mumbai,3132.83
123456805637,Female,45,Delhi,1835.06
123456805638,Male,46,Bangalore,1279.84
123456805639,Female,47,Hyderabad,8583.04
123456805640,Male,48,Mumbai,5831.14
123456805641,Female,49,Delhi,3031.78
123456805642,Male,50,Bangalore,2105.54
123456805643,Female,51,Hyderabad,1915.17
123456805644,Male,52,Mumbai,501.83
123456805645,Female,53,Delhi,1279.45
123456805646,Male,54,Bangalore,825.94
123456805647,Female,55,Hyderabad,9843.81
123456805648,Male,56,Mumbai,5461.91
123456805649,Female,57,Delhi,3705.76
123456805650,Male,58,Bangalore,3521.57
123456805651,Female,59,Hyderabad,8480.54
123456805652,Male,20,Mumbai,2067.97
123456805653,Female,21,Delhi,7698.57
123456805654,Male,22,Bangalore,5166.97
123456805655,Female,23,Hyderabad,213.69
123456805656,Male,24,Mumbai,147.61
123456805657,Female,25,Delhi,6525.92
123456805658,Male,26,Bangalore,2180.41
123456805659,Female,27,Hyderabad,4318.9
123456805660,Male,28,Mumbai,4988.31
123456805661,Female,29,Delhi,4769.18
123456805662,Male,30,Bangalore,9615.03
123456805663,Female,31,Hyderabad,2725.31
